GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0100000US,,United States,310M300US44580,44580,"United States - Sterling, IL Micro Area","Sterling, IL Micro Area",58498,58498,58495,58235,57786,57446,57046,56963,56536
0100000US,,United States,310M300US44620,44620,"United States - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",70019,70019,69994,70181,70532,70641,70600,70534,70447
0100000US,,United States,310M300US44660,44660,"United States - Stillwater, OK Micro Area","Stillwater, OK Micro Area",77350,77350,77448,77967,78457,79393,80150,80633,81131
0100000US,,United States,310M300US44740,44740,"United States - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",20260,20260,20324,20244,20543,20552,20507,20289,20332
0100000US,,United States,310M300US44780,44780,"United States - Sturgis, MI Micro Area","Sturgis, MI Micro Area",61295,61295,61288,61062,60946,60938,61035,60843,60853
0100000US,,United States,310M300US44860,44860,"United States - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",35161,35161,35201,35314,35391,35414,35840,36177,36400
0100000US,,United States,310M300US44900,44900,"United States - Summerville, GA Micro Area","Summerville, GA Micro Area",26015,26015,25956,25683,25629,25045,24849,24882,24824
0100000US,,United States,310M300US44920,44920,"United States - Summit Park, UT Micro Area","Summit Park, UT Micro Area",36324,36327,36465,37407,37867,38387,39005,39481,40307
0100000US,,United States,310M300US44980,44980,"United States - Sunbury, PA Micro Area","Sunbury, PA Micro Area",94528,94514,94353,94451,94512,94025,93729,93144,92541
0100000US,,United States,310M300US45000,45000,"United States - Susanville, CA Micro Area","Susanville, CA Micro Area",34895,34895,34838,34288,33662,32144,31714,31333,30870
0100000US,,United States,310M300US45020,45020,"United States - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",15216,15217,15245,15123,14881,15057,15102,15050,14993
0100000US,,United States,310M300US45140,45140,"United States - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",46987,46985,47118,47740,48051,47923,48294,48369,48700
0100000US,,United States,310M300US45180,45180,"United States - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",93830,94049,93835,93216,93142,92335,92010,91436,90684
0100000US,,United States,310M300US45340,45340,"United States - Taos, NM Micro Area","Taos, NM Micro Area",32937,32940,32904,32931,32817,32991,33046,32887,33065
0100000US,,United States,310M300US45380,45380,"United States - Taylorville, IL Micro Area","Taylorville, IL Micro Area",34800,34800,34785,34724,34520,34183,33882,33546,33309
0100000US,,United States,310M300US45520,45520,"United States - The Dalles, OR Micro Area","The Dalles, OR Micro Area",25213,25211,25268,25247,25470,25458,25490,25753,26115
0100000US,,United States,310M300US45580,45580,"United States - Thomaston, GA Micro Area","Thomaston, GA Micro Area",27153,27153,27066,26962,26626,26488,26229,26292,26335
0100000US,,United States,310M300US45620,45620,"United States - Thomasville, GA Micro Area","Thomasville, GA Micro Area",44720,44719,44758,44614,44615,44932,45052,45038,45248
0100000US,,United States,310M300US45660,45660,"United States - Tiffin, OH Micro Area","Tiffin, OH Micro Area",56745,56742,56626,56434,56038,55826,55757,55579,55353
0100000US,,United States,310M300US45700,45700,"United States - Tifton, GA Micro Area","Tifton, GA Micro Area",40118,40131,40235,41212,40998,40297,40610,40722,40828
0100000US,,United States,310M300US45740,45740,"United States - Toccoa, GA Micro Area","Toccoa, GA Micro Area",26175,26172,26150,25742,25701,25552,25414,25500,25751
0100000US,,United States,310M300US45860,45860,"United States - Torrington, CT Micro Area","Torrington, CT Micro Area",189927,189926,189771,188968,187487,186760,185110,183776,182571
0100000US,,United States,310M300US45900,45900,"United States - Traverse City, MI Micro Area","Traverse City, MI Micro Area",143372,143372,143348,144397,145093,146385,147594,148240,148684
0100000US,,United States,310M300US45980,45980,"United States - Troy, AL Micro Area","Troy, AL Micro Area",32899,32899,32964,32999,33113,33592,33020,33376,33286
0100000US,,United States,310M300US46020,46020,"United States - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",98764,98748,98782,98772,98305,98156,98796,98829,99107
0100000US,,United States,310M300US46100,46100,"United States - Tullahoma-Manchester, TN Micro Area","Tullahoma-Manchester, TN Micro Area",100210,100209,100093,100145,100254,100939,101368,102083,102705
0100000US,,United States,310M300US46180,46180,"United States - Tupelo, MS Micro Area","Tupelo, MS Micro Area",136268,136268,136364,137314,138832,139540,139578,139856,140460
0100000US,,United States,310M300US46300,46300,"United States - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",99604,99604,100002,100572,100931,102340,103646,104823,106508
0100000US,,United States,310M300US46380,46380,"United States - Ukiah, CA Micro Area","Ukiah, CA Micro Area",87841,87840,87807,87442,87409,87207,87449,87353,87628
0100000US,,United States,310M300US46460,46460,"United States - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",38620,38620,38629,38409,37882,37445,37140,36892,36757
0100000US,,United States,310M300US46500,46500,"United States - Urbana, OH Micro Area","Urbana, OH Micro Area",40097,40097,40060,39873,39574,39463,39094,38998,38747
0100000US,,United States,310M300US46620,46620,"United States - Uvalde, TX Micro Area","Uvalde, TX Micro Area",26405,26405,26446,26595,26761,26925,27192,27112,27285
0100000US,,United States,310M300US46740,46740,"United States - Valley, AL Micro Area","Valley, AL Micro Area",34215,34170,34101,34006,34084,34123,33996,34043,33843
0100000US,,United States,310M300US46780,46780,"United States - Van Wert, OH Micro Area","Van Wert, OH Micro Area",28744,28744,28664,28698,28715,28459,28440,28529,28362
0100000US,,United States,310M300US46820,46820,"United States - Vermillion, SD Micro Area","Vermillion, SD Micro Area",13864,13868,13840,14033,14125,13983,13998,13951,14086
0100000US,,United States,310M300US46860,46860,"United States - Vernal, UT Micro Area","Vernal, UT Micro Area",32588,32584,32446,33275,34682,35737,36958,37789,36373
0100000US,,United States,310M300US46900,46900,"United States - Vernon, TX Micro Area","Vernon, TX Micro Area",13535,13535,13503,13436,13265,13157,12956,13037,12892
0100000US,,United States,310M300US46980,46980,"United States - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",58377,58371,58388,58060,57574,57477,57171,56713,56279
0100000US,,United States,310M300US47080,47080,"United States - Vidalia, GA Micro Area","Vidalia, GA Micro Area",36346,36350,36399,36260,36100,36190,36118,36160,36256
0100000US,,United States,310M300US47180,47180,"United States - Vincennes, IN Micro Area","Vincennes, IN Micro Area",38440,38440,38390,38473,38019,38103,38021,37891,37744
0100000US,,United States,310M300US47240,47240,"United States - Vineyard Haven, MA Micro Area","Vineyard Haven, MA Micro Area",16535,16535,16556,16678,16793,17146,17283,17217,17246
0100000US,,United States,310M300US47340,47340,"United States - Wabash, IN Micro Area","Wabash, IN Micro Area",32888,32888,32856,32587,32437,32354,32255,32075,31762
0100000US,,United States,310M300US47420,47420,"United States - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",22897,22897,22907,22856,22837,22840,22871,22782,22711
0100000US,,United States,310M300US47540,47540,"United States - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",45949,45949,45932,45812,45869,45886,45860,45847,45894
0100000US,,United States,310M300US47620,47620,"United States - Warren, PA Micro Area","Warren, PA Micro Area",41815,41815,41755,41502,41239,40947,40690,40344,40025
0100000US,,United States,310M300US47660,47660,"United States - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",52595,52595,52729,53457,54465,54483,54382,53874,53942
0100000US,,United States,310M300US47700,47700,"United States - Warsaw, IN Micro Area","Warsaw, IN Micro Area",77358,77356,77336,77359,77731,78050,78619,78815,79092
0100000US,,United States,310M300US47780,47780,"United States - Washington, IN Micro Area","Washington, IN Micro Area",31648,31654,31746,31951,32139,32276,32697,32836,32969
0100000US,,United States,310M300US47820,47820,"United States - Washington, NC Micro Area","Washington, NC Micro Area",47759,47779,47787,47707,47497,47496,47505,47543,47526
0100000US,,United States,310M300US47920,47920,"United States - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",29030,29028,29013,28908,28838,28754,28683,28646,28676
0100000US,,United States,310M300US47980,47980,"United States - Watertown, SD Micro Area","Watertown, SD Micro Area",27227,27227,27220,27418,27607,27867,27980,27913,28063
0100000US,,United States,310M300US48020,48020,"United States - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",83686,83681,83682,83882,84400,84576,84450,84640,84625
0100000US,,United States,310M300US48100,48100,"United States - Wauchula, FL Micro Area","Wauchula, FL Micro Area",27731,27731,27740,27633,27379,27255,27264,27252,27360
0100000US,,United States,310M300US48180,48180,"United States - Waycross, GA Micro Area","Waycross, GA Micro Area",55070,55064,55182,54931,54720,54745,54583,54552,54909
0100000US,,United States,310M300US48220,48220,"United States - Weatherford, OK Micro Area","Weatherford, OK Micro Area",27469,27469,27490,27722,28511,29298,29522,29614,29293
0100000US,,United States,310M300US48460,48460,"United States - West Plains, MO Micro Area","West Plains, MO Micro Area",40400,40400,40569,40609,40580,40234,40168,40135,40210
0100000US,,United States,310M300US48500,48500,"United States - West Point, MS Micro Area","West Point, MS Micro Area",20634,20634,20548,20493,20384,20339,20139,20022,19850
0100000US,,United States,310M300US48580,48580,"United States - Whitewater-Elkhorn, WI Micro Area","Whitewater-Elkhorn, WI Micro Area",102228,102228,102192,102773,103030,102965,103427,102725,102959
0100000US,,United States,310M300US48780,48780,"United States - Williston, ND Micro Area","Williston, ND Micro Area",22398,22398,22586,24407,26741,29608,32143,35387,34337
0100000US,,United States,310M300US48820,48820,"United States - Willmar, MN Micro Area","Willmar, MN Micro Area",42239,42239,42247,42261,42452,42546,42498,42559,42495
0100000US,,United States,310M300US48940,48940,"United States - Wilmington, OH Micro Area","Wilmington, OH Micro Area",42040,42037,41903,41912,41828,41868,41819,41852,41902
0100000US,,United States,310M300US48980,48980,"United States - Wilson, NC Micro Area","Wilson, NC Micro Area",81234,81237,81251,81444,81755,81603,81379,81686,81661
0100000US,,United States,310M300US49080,49080,"United States - Winnemucca, NV Micro Area","Winnemucca, NV Micro Area",16528,16525,16592,16634,17068,17336,17209,17002,16842
0100000US,,United States,310M300US49100,49100,"United States - Winona, MN Micro Area","Winona, MN Micro Area",51461,51461,51419,51363,51368,51346,51125,50939,50948
0100000US,,United States,310M300US49220,49220,"United States - Wisconsin Rapids-Marshfield, WI Micro Area","Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74785,74588,74306,73892,73514,73288,73107
0100000US,,United States,310M300US49260,49260,"United States - Woodward, OK Micro Area","Woodward, OK Micro Area",20081,20081,19977,20078,20622,21177,21453,21488,20814
0100000US,,United States,310M300US49300,49300,"United States - Wooster, OH Micro Area","Wooster, OH Micro Area",114520,114514,114433,114654,115045,115317,115796,116108,116470
0100000US,,United States,310M300US49380,49380,"United States - Worthington, MN Micro Area","Worthington, MN Micro Area",21378,21378,21396,21587,21708,21750,21622,21717,21848
0100000US,,United States,310M300US49460,49460,"United States - Yankton, SD Micro Area","Yankton, SD Micro Area",22438,22438,22454,22503,22595,22676,22693,22666,22616
0100000US,,United States,310M300US49780,49780,"United States - Zanesville, OH Micro Area","Zanesville, OH Micro Area",86074,86086,86220,86241,85872,85735,85975,86305,86068
0100000US,,United States,310M300US49820,49820,"United States - Zapata, TX Micro Area","Zapata, TX Micro Area",14018,14018,14075,14195,14235,14358,14338,14397,14349
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,3725789,3726157,3721525,3678732,3634488,3593077,3534874,3473181,3411307
0100000US,,United States,04000C0US72,72,Puerto Rico - In metropolitan statistical area,In metropolitan statistical area,3567524,3567892,3563233,3521523,3478551,3438107,3381754,3322090,3262275
0100000US,,United States,310M300US10380,10380,"Puerto Rico - Aguadilla-Isabela, PR Metro Area","Aguadilla-Isabela, PR Metro Area",339441,339465,338931,335086,330737,326651,321418,315550,309696
0100000US,,United States,310M300US11640,11640,"Puerto Rico - Arecibo, PR Metro Area","Arecibo, PR Metro Area",199471,199471,199270,197338,195437,193967,191112,188273,185250
0100000US,,United States,310M300US25020,25020,"Puerto Rico - Guayama, PR Metro Area","Guayama, PR Metro Area",84214,84214,84095,82843,82060,81478,80295,79011,77771
0100000US,,United States,310M300US32420,32420,"Puerto Rico - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",106330,106330,106043,104217,102317,100558,98312,96134,94038
0100000US,,United States,310M300US38660,38660,"Puerto Rico - Ponce, PR Metro Area","Ponce, PR Metro Area",350480,350389,349413,343456,337270,331564,324667,316990,309512
0100000US,,United States,310M300US41900,41900,"Puerto Rico - San Germán, PR Metro Area","San Germán, PR Metro Area",137462,137717,137638,136424,135190,133951,132213,130259,128279
0100000US,,United States,310M300US41980,41980,"Puerto Rico - San Juan-Carolina-Caguas, PR Metro Area","San Juan-Carolina-Caguas, PR Metro Area",2350126,2350306,2347843,2322159,2295540,2269938,2233737,2195873,2157729
0100000US,,United States,04000E0US72,72,Puerto Rico - In micropolitan statistical area,In micropolitan statistical area,130989,130989,131022,130280,129280,128566,127142,125580,123979
0100000US,,United States,310M300US10260,10260,"Puerto Rico - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",19483,19483,19472,19296,19114,19018,18797,18559,18314
0100000US,,United States,310M300US17620,17620,"Puerto Rico - Coamo, PR Micro Area","Coamo, PR Micro Area",40512,40512,40578,40568,40464,40405,40153,39869,39558
0100000US,,United States,310M300US17640,17640,"Puerto Rico - Coco, PR Micro Area","Coco, PR Micro Area",31078,31078,31043,30797,30448,30214,29777,29323,28846
0100000US,,United States,310M300US27580,27580,"Puerto Rico - Jayuya, PR Micro Area","Jayuya, PR Micro Area",16642,16642,16640,16418,16161,15924,15653,15305,14984
0100000US,,United States,310M300US42180,42180,"Puerto Rico - Santa Isabel, PR Micro Area","Santa Isabel, PR Micro Area",23274,23274,23289,23201,23093,23005,22762,22524,22277
